date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_mean,wind_speed_10m_max,cloud_cover_mean,shortwave_radiation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,precipitation_sum,rain_sum
2020-03-25,28.928312,26.09012,83.66661,91.259,77.12215,2.2131052,,27.525568,28.928312,26.09012,11.670749,17.539986
2020-03-26,28.7744,25.885916,84.67737,94.29582,76.126595,0.9897674,,27.172966,28.7744,25.885916,12.329268,17.524126
2020-03-27,29.22049,24.981714,80.68814,93.33266,70.13105,0.3734645,,27.170364,29.22049,24.981714,12.014692,15.757459
2020-03-28,30.86658,25.777515,78.698906,90.369484,61.135498,0.7515127,,27.91776,30.86658,25.777515,11.374589,15.451674
2020-03-29,30.662664,26.673311,75.70967,89.40631,65.139946,0.2520255,,28.465157,30.662664,26.673311,11.383928,17.47666
2020-03-30,29.208752,24.66911,83.72044,94.44315,77.144394,1.3944712,,27.112556,29.208752,24.66911,13.020875,18.042904
2020-03-31,28.254839,25.714909,88.73121,94.47998,84.14884,4.845918,,27.059954,28.254839,25.714909,13.031542,16.282103
2020-04-01,27.850927,26.560707,90.741974,94.516815,92.1533,7.439951,,27.30735,27.850927,26.560707,12.064043,17.138874
2020-04-02,27.597015,26.656504,87.75275,91.55364,87.15774,9.418652,,27.254745,27.597015,26.656504,13.052872,23.508406
2020-04-03,28.993103,26.002302,85.76351,94.59047,77.16219,7.2669535,,27.502142,28.993103,26.002302,16.002827,17.977852
2020-04-04,27.139189,26.1481,91.77428,94.627304,88.16663,15.138957,,26.649542,27.139189,26.1481,12.420483,22.596897
2020-04-05,29.135277,25.293898,86.78505,94.66414,68.17108,11.81217,,26.896938,29.135277,25.293898,15.374697,18.524326
2020-04-06,28.481365,25.939695,88.79581,94.70096,79.17554,6.7310443,,27.044334,28.481365,25.939695,13.095502,19.953535
2020-04-07,27.427454,24.435492,90.80658,94.73779,85.179985,27.338888,,25.79173,27.427454,24.435492,13.76146,15.312818
2020-04-08,27.773542,24.93129,89.817345,94.77463,80.18443,14.278268,,26.089127,27.773542,24.93129,10.8213625,17.030985
2020-04-09,28.26963,25.42709,85.82811,94.811455,76.18888,6.976703,,26.886524,28.26963,25.42709,11.158334,19.322851
2020-04-10,28.865717,25.622885,85.83888,94.8483,71.19332,13.219214,,26.933924,28.865717,25.622885,14.451905,18.72917
2020-04-11,29.411804,25.618683,84.849655,94.88512,69.19778,13.5609455,,27.38132,29.411804,25.618683,13.148738,14.969849
2020-04-12,28.507893,25.914482,84.86041,94.92194,75.202225,0.95428157,,27.178717,28.507893,25.914482,11.185472,18.69547
2020-04-13,28.203981,25.310278,86.87119,94.958786,79.20668,2.0555916,,26.826115,28.203981,25.310278,13.499265,17.52919
2020-04-14,27.45007,26.656076,88.88195,92.99561,87.21112,9.366996,,27.173512,27.45007,26.656076,12.521618,22.968426
2020-04-15,28.496157,26.851875,85.89272,90.03244,82.215576,4.1537247,,27.520906,28.496157,26.851875,17.808235,21.80038
2020-04-16,27.692242,26.447676,90.903496,95.06928,88.22002,8.488885,,27.118307,27.692242,26.447676,15.842297,18.055124
2020-04-17,27.838327,26.193472,89.91426,95.1061,86.22447,8.951277,,27.015705,27.838327,26.193472,13.212543,16.607239
2020-04-18,28.584415,25.78927,86.92503,95.14294,73.22892,1.6867496,,26.963099,28.584415,25.78927,11.570273,16.020168
2020-04-19,28.580503,25.785067,85.9358,95.17977,73.23337,1.9776165,,27.060497,28.580503,25.785067,11.910415,19.721405
2020-04-20,28.026594,25.430864,88.946556,95.2166,81.237816,3.2648795,,26.807894,28.026594,25.430864,14.899967,14.5636
2020-04-21,29.372683,25.826662,84.95733,95.253426,69.24226,1.2837725,,27.40529,29.372683,25.826662,10.27265,15.121136
2020-04-22,29.618769,25.42246,81.9681,95.29027,70.24671,0.7166434,,27.602688,29.618769,25.42246,10.61252,12.827174
2020-04-23,29.314856,25.31826,85.97887,95.32709,77.25116,1.7281578,,27.300083,29.314856,25.31826,9.625293,10.822118
2020-04-24,29.310942,26.014055,88.98964,95.36392,79.255615,6.366571,,27.597483,29.310942,26.014055,8.304297,9.389725
2020-04-25,29.457031,26.409855,92.0004,95.40075,78.26006,9.303913,,27.444878,29.457031,26.409855,5.318994,6.822766
2020-04-26,28.653118,26.105652,90.01117,95.437584,84.2645,3.359144,,27.592278,28.653118,26.105652,6.654047,13.065244
2020-04-27,28.299206,26.851448,88.02194,95.47442,84.26895,4.5484147,,27.589674,28.299206,26.851448,8.990122,18.445208
2020-04-28,27.245293,26.297247,83.03271,86.51125,79.27341,10.759738,,26.58707,27.245293,26.297247,13.329301,14.742943
2020-04-29,27.691383,25.543047,77.043465,80.54808,70.277855,11.400737,,26.484468,27.691383,25.543047,10.338423,10.480774
2020-04-30,26.537468,25.738844,71.05425,74.584915,68.282295,12.939224,,26.281866,26.537468,25.738844,7.676537,17.546648
2020-05-01,26.933558,26.43464,62.065002,63.621742,64.28675,7.618848,,26.729263,26.933558,26.43464,13.027069,22.90332
2020-05-02,27.829645,24.980436,54.075783,59.65857,48.2912,0.30009803,,26.32666,27.829645,24.980436,17.717487,20.62279
2020-05-03,27.281084,23.08153,60.999527,69.5952,53.210747,0.3001524,,25.37805,27.281084,23.08153,14.370621,15.518275
2020-05-04,26.634308,22.384388,67.894264,73.49843,64.102,4.1969967,,25.030773,26.634308,22.384388,10.687695,10.988827
2020-05-05,27.637531,25.537241,75.78902,77.40167,70.99324,12.276129,,26.433496,27.637531,25.537241,9.345874,10.6924515
2020-05-06,27.290756,25.340096,76.68374,80.3049,70.88449,14.952468,,26.18622,27.290756,25.340096,7.0050244,12.363874
2020-05-07,26.94398,25.442953,76.57848,79.20814,73.775734,11.349844,,26.038944,26.94398,25.442953,8.334117,13.188918
2020-05-08,27.247202,24.995806,69.47323,76.111374,66.66698,5.8170476,,26.141666,27.247202,24.995806,9.994723,14.852443
2020-05-09,27.600426,24.548666,68.367966,73.01461,64.55823,2.830424,,26.094393,27.600426,24.548666,10.98738,12.593499
2020-05-10,27.403648,24.901522,71.26271,78.91785,61.44948,10.861226,,26.097115,27.403648,24.901522,8.651371,13.414923
2020-05-11,27.356876,24.754377,72.15745,75.82108,68.34073,5.7953124,,25.999834,27.356876,24.754377,9.976197,8.652125
2020-05-12,29.310097,24.50723,67.052185,74.72432,55.23198,2.077757,,26.302559,29.310097,24.50723,6.314372,12.542642
2020-05-13,29.263325,24.810087,74.94693,82.627556,62.123222,1.3340183,,26.255283,29.263325,24.810087,8.967551,10.577346
2020-05-14,27.066547,25.312943,71.841675,77.530785,68.01447,3.1087754,,26.158007,27.066547,25.312943,7.9662814,15.566784
2020-05-15,26.619772,25.015799,70.73641,80.43402,64.905716,4.7311745,,25.760729,26.619772,25.015799,11.278679,16.37879
2020-05-16,27.522995,23.918655,68.63115,77.33725,60.79696,0.59064436,,25.763453,27.522995,23.918655,11.271818,10.81221
2020-05-17,26.47622,24.52151,75.525894,84.24049,71.68821,18.87649,,25.516176,26.47622,24.52151,7.289103,13.012747
2020-05-18,26.579441,23.624367,72.42064,78.143715,71.57945,1.9146874,,25.268898,26.579441,23.624367,9.60255,12.442454
2020-05-19,27.132666,23.32722,67.31538,79.04697,61.47071,2.2064147,,25.371622,27.132666,23.32722,10.258595,14.635011
2020-05-20,26.78589,23.880077,82.21012,89.9502,74.36195,4.113329,,25.324345,26.78589,23.880077,10.252419,11.582201
2020-05-21,27.639112,24.632935,87.10486,93.853424,76.2532,1.467145,,25.827068,27.639112,24.632935,8.59364,10.189888
2020-05-22,27.642336,23.63579,88.9996,93.75667,78.14445,1.6117636,,25.629791,27.642336,23.63579,7.9278417,9.901414
2020-05-23,27.84556,24.188644,83.89435,93.6599,75.0357,0.43899918,,25.882517,27.84556,24.188644,6.932717,10.437739
2020-05-24,27.098783,24.491499,78.78908,90.56314,72.92694,0.29228345,,25.735237,27.098783,24.491499,7.9183855,15.636049
2020-05-25,26.702007,24.844357,84.68382,93.46637,76.81819,7.735349,,25.78796,26.702007,24.844357,11.211048,17.80721
2020-05-26,27.10523,24.597212,74.57857,84.369606,60.709435,2.9151566,,25.590683,27.10523,24.597212,13.8407345,16.689524
2020-05-27,25.558456,24.050066,77.4733,84.27284,72.600685,1.4556527,,24.893406,25.558456,24.050066,12.185822,14.755045
2020-05-28,25.01168,24.552921,88.36804,87.17607,90.49193,7.8501053,,24.696129,25.01168,24.552921,10.203721,12.825621
2020-05-29,26.664904,25.00578,86.26279,90.07931,79.38318,3.1939363,,25.548853,26.664904,25.00578,9.539806,20.167273
2020-05-30,26.568127,25.408634,81.157524,87.98254,76.27442,1.4498515,,25.951576,26.568127,25.408634,15.780762,24.495932
2020-05-31,25.47135,25.111492,87.05228,91.88577,88.165665,3.7645643,,25.454302,25.47135,25.111492,20.042986,21.74596
2020-06-01,26.774576,24.664347,84.94702,92.78902,77.056915,6.073045,,25.707022,26.774576,24.664347,16.090712,18.731644
2020-06-02,25.927801,24.9172,86.84175,91.692245,83.948166,2.1660192,,25.459745,25.927801,24.9172,14.440393,18.436356
2020-06-03,25.881023,24.220058,88.736496,92.59548,82.839424,5.0472035,,25.012468,25.881023,24.220058,13.776011,17.871067
2020-06-04,26.43425,24.522915,85.63123,92.49871,78.73067,2.7361884,,25.465193,26.43425,24.522915,13.112416,17.577677
2020-06-05,26.787474,24.17577,87.52597,92.40195,72.62191,8.916447,,25.267914,26.787474,24.17577,13.432467,15.394498
2020-06-06,26.890696,24.728624,87.42071,92.30519,78.51316,1.7234031,,25.620636,26.890696,24.728624,11.132705,13.756392
2020-06-07,27.043919,23.981483,86.315445,92.20842,79.4044,0.28683957,,25.47336,27.043919,23.981483,9.817332,10.236765
2020-06-08,27.797144,22.084335,89.210205,92.11166,77.295654,0.42966658,,24.476086,27.797144,22.084335,7.522308,5.918991
2020-06-09,30.200367,23.887194,83.10494,92.014885,60.186897,1.0011694,,25.978807,30.200367,23.887194,4.9030495,11.016808
2020-06-10,25.30359,24.940048,79.99968,91.91812,76.07815,4.998902,,25.13153,25.30359,24.940048,9.800509,20.932186
2020-06-11,26.656813,23.942904,73.894424,85.821365,57.9694,1.7115232,,24.934256,26.656813,23.942904,16.324894,19.83356
2020-06-12,25.71004,21.69576,75.78916,84.72459,67.86064,0.5697105,,23.836977,25.71004,21.69576,15.3366995,16.060919
2020-06-13,24.963263,21.698614,83.6839,85.62783,80.75189,3.555698,,23.7397,24.963263,21.698614,12.392871,15.505949
2020-06-14,26.616486,24.751472,80.57864,86.53106,67.64314,5.6811104,,25.192423,26.616486,24.751472,11.408047,20.29253
2020-06-15,26.069712,24.704327,76.47339,89.434296,69.534386,1.7019262,,25.395145,26.069712,24.704327,15.636515,20.800343
2020-06-16,26.922934,23.307182,82.368126,91.33754,70.42564,2.124392,,25.147871,26.922934,23.307182,14.976581,15.447501
2020-06-17,26.676155,25.46004,79.26286,91.240776,68.31688,5.9398355,,26.150595,26.676155,25.46004,11.71424,20.748192
2020-06-18,26.42938,23.862894,81.15761,91.144005,62.20813,2.6832325,,24.903315,26.42938,23.862894,15.610266,18.331211
2020-06-19,26.082605,23.41575,83.052345,91.04724,77.09937,3.3844905,,24.90604,26.082605,23.41575,13.326339,16.185623
2020-06-20,26.935827,23.918606,76.94709,90.95047,67.99062,6.6184287,,25.408762,26.935827,23.918606,12.344378,18.285513
2020-06-21,27.339052,22.921461,74.84183,84.85371,58.881874,6.7494917,,25.211485,27.339052,22.921461,13.636224,16.939386
2020-06-22,27.392277,24.074318,80.73657,90.756935,66.77312,0.42123222,,25.51421,27.392277,24.074318,13.3041935,17.975754
2020-06-23,26.4455,24.527174,83.6313,90.66018,77.66437,5.6082644,,25.666933,26.4455,24.527174,12.972542,17.689465
2020-06-24,26.94872,24.580029,80.526054,90.56341,70.55561,3.0800452,,25.719654,26.94872,24.580029,13.937813,18.986067
2020-06-25,25.801947,23.732883,88.420784,90.466644,80.44686,5.59188,,24.522379,25.801947,23.732883,14.578079,16.592306
2020-06-26,25.45517,24.58574,82.31554,89.36988,80.33811,3.62938,,25.0251,25.45517,24.58574,12.9512,17.887093
2020-06-27,25.608395,23.538597,84.21028,90.27312,80.229355,4.181569,,24.527822,25.608395,23.538597,13.91494,16.55149
2020-06-28,25.861622,23.541452,83.10501,90.176346,76.1206,6.819783,,24.630548,25.861622,23.541452,11.319944,16.268778
2020-06-29,25.914845,22.79431,82.99976,90.07958,79.01185,0.83383447,,24.483273,25.914845,22.79431,12.283549,11.79352
2020-06-30,26.218067,24.147163,82.89449,89.98282,77.9031,1.2488861,,25.185993,26.218067,24.147163,9.692285,15.18195
2020-07-01,25.371292,24.400019,84.78924,89.88606,79.79434,6.927868,,24.838717,25.371292,24.400019,10.978652,16.732054
2020-07-02,25.324514,23.802877,80.683975,86.78929,76.68559,4.0121255,,24.541441,25.324514,23.802877,13.231824,17.495037
2020-07-03,25.62667,22.70832,82.65143,89.740204,77.66451,1.6581839,,24.244247,25.62667,22.70832,13.23066,18.023508
2020-07-04,24.728676,24.114134,83.629265,86.69794,81.655945,4.8306737,,24.597065,24.728676,24.114134,13.553039,20.386
2020-07-05,25.03068,23.569952,83.60711,89.65567,79.647385,11.166252,,24.449883,25.03068,23.569952,17.102242,19.874586
2020-07-06,25.582685,23.875767,79.58494,87.613396,67.63884,3.0291593,,24.652706,25.582685,23.875767,14.197753,20.409204
2020-07-07,26.134693,24.031582,74.56278,84.57112,61.63028,4.125645,,24.905521,26.134693,24.031582,16.133429,20.420809
2020-07-08,26.086697,21.837399,75.54062,86.528854,62.62172,0.13735235,,24.008343,26.086697,21.837399,15.810387,14.931381
2020-07-09,25.188704,22.193214,82.51846,89.48658,77.61317,0.41154453,,23.661161,25.188704,22.193214,10.647559,11.794631
2020-07-10,24.940706,21.749031,86.49629,89.444305,78.60461,6.302412,,23.263977,24.940706,21.749031,9.0340805,15.210606
2020-07-11,25.442715,23.304848,82.47413,89.40205,75.59605,1.6420166,,24.316797,25.442715,23.304848,11.292334,14.956841
2020-07-12,25.644718,22.660664,82.451965,89.35977,73.587494,3.2798092,,24.069614,25.644718,22.660664,10.969438,15.490431
2020-07-13,25.596724,23.466478,76.4298,85.317505,57.578926,3.4120235,,24.322435,25.596724,23.466478,12.25967,20.753193
2020-07-14,26.198729,22.722292,79.407646,89.27523,61.570374,11.449313,,24.375254,26.198729,22.722292,15.485537,17.87364
2020-07-15,23.600733,22.77811,89.38548,89.232956,85.56182,9.392277,,23.128073,23.600733,22.77811,13.549525,15.253807
2020-07-16,24.452738,20.583927,83.36333,89.19069,77.55325,1.7671771,,22.73089,24.452738,20.583927,10.645805,8.946956
2020-07-17,26.104746,21.23974,70.341156,89.148415,54.5447,0.0,,23.53371,26.104746,21.23974,7.7422214,16.587574
2020-07-18,24.906752,20.745554,82.319,88.10614,75.53614,2.4401608,,23.036531,24.906752,20.745554,12.25823,18.177635
2020-07-19,24.608755,23.201372,85.29684,89.06387,77.52759,8.934783,,23.78935,24.608755,23.201372,13.54825,15.815588
2020-07-20,25.91076,21.60719,74.27467,85.02161,60.519028,1.6222144,,23.592167,25.91076,21.60719,12.257653,13.978344
2020-07-21,25.012766,21.813004,85.25252,88.97934,80.51047,3.3747892,,23.444986,25.012766,21.813004,9.6768675,16.361275
2020-07-22,26.364769,22.668821,77.23035,87.93707,67.501915,0.5391862,,24.497805,26.364769,22.668821,13.22474,17.690735
2020-07-23,24.966776,22.624638,81.20818,85.89479,77.493355,4.3071833,,24.100622,24.966776,22.624638,13.546976,19.285877
2020-07-24,25.418783,23.130451,81.18603,88.85252,73.484795,1.344003,,24.303442,25.418783,23.130451,14.514278,17.975079
2020-07-25,25.770782,22.786266,78.163864,88.81025,68.47624,4.0259695,,24.25626,25.770782,22.786266,13.223811,15.340347
2020-07-26,24.172792,23.542082,84.1417,88.76798,84.46768,5.091829,,24.009079,24.172792,23.542082,11.933404,20.377136
2020-07-27,25.924795,23.7479,77.11954,83.725716,64.45913,3.6123247,,24.461899,25.924795,23.7479,16.770876,21.44779
2020-07-28,26.176802,21.803715,80.09738,88.68345,60.45057,15.76266,,23.564718,26.176802,21.803715,16.447973,17.48584
2020-07-29,24.578804,22.05953,85.07521,88.641174,81.44201,5.7349825,,23.467537,24.578804,22.05953,13.22257,15.640099
2020-07-30,25.730812,23.865345,74.05305,88.59891,62.433456,15.18014,,24.720356,25.730812,23.865345,11.932285,17.770807
2020-07-31,25.182817,22.721163,72.03088,74.55663,71.42489,3.4565501,,24.173174,25.182817,22.721163,12.899466,18.311596
2020-08-01,26.034822,24.576977,69.00872,75.514366,63.416336,2.5218127,,25.075994,26.034822,24.576977,13.866601,16.463171
2020-08-02,26.086826,22.732796,69.98657,72.47209,65.407776,2.252624,,24.278812,26.086826,22.732796,12.25392,15.675394
2020-08-03,26.388832,23.78861,68.9644,75.429825,61.399216,3.3071275,,24.98163,26.388832,23.78861,11.608705,15.4183855
2020-08-04,25.140837,23.594425,78.942245,80.38755,73.39067,5.546536,,24.18445,25.140837,23.594425,11.285976,14.895099
2020-08-05,25.492844,23.750242,70.920074,86.345276,63.382103,1.5819979,,24.837269,25.492844,23.750242,11.285713,19.16162
2020-08-06,24.794847,22.656057,80.8979,88.30301,74.37355,2.2372558,,23.940086,24.794847,22.656057,14.832305,18.107267
2020-08-07,24.146852,22.861872,86.87576,88.26074,81.36499,5.386202,,23.392906,24.146852,22.861872,13.542221,17.584583
2020-08-08,24.848858,22.91769,85.85359,88.21846,75.35643,6.6879144,,23.545723,24.848858,22.91769,12.897055,16.79472
2020-08-09,25.400864,21.773506,71.83143,88.17619,57.347878,2.094362,,23.398546,25.400864,21.773506,12.574334,16.27069
2020-08-10,25.102867,23.079319,71.809265,75.13393,63.339317,6.0102167,,23.751362,25.102867,23.079319,12.574042,19.749306
2020-08-11,23.904877,23.835135,77.78711,87.09165,80.330765,4.042813,,23.854183,23.904877,23.835135,15.475381,21.896656
2020-08-12,24.706879,23.440952,75.764946,88.04938,71.322205,3.1240046,,24.157,24.706879,23.440952,16.442211,23.779224
2020-08-13,25.108883,23.54677,77.742775,84.007126,66.31364,4.8069453,,24.009819,25.108883,23.54677,19.343325,20.317251
2020-08-14,25.51089,23.002583,85.72063,87.96485,77.305084,15.041145,,24.212639,25.51089,23.002583,15.151919,17.921309
2020-08-15,25.712894,23.858398,74.698456,87.92258,59.296524,2.588192,,24.665457,25.712894,23.858398,13.539698,17.396095
2020-08-16,25.9149,22.914215,73.67629,87.8803,59.287964,3.6162288,,24.318274,25.9149,22.914215,13.217016,16.334719
2020-08-17,25.666906,21.62003,76.65414,87.838036,65.27941,0.12888932,,23.821095,25.666906,21.62003,12.249631,13.128684
2020-08-18,25.068909,22.625849,79.63197,87.79577,72.27085,3.8587313,,23.823914,25.068909,22.625849,9.992888,16.889194
2020-08-19,24.670916,23.131664,80.6098,87.753494,76.2623,1.6686301,,23.82673,24.670916,23.131664,12.249062,20.117441
